SN,day,time,datetime,TR_PWM_SLOP_FRONT,TR_PWM_OFFSET_FRONT,R2_Front,TR_AccuENC_RATIO_FRONT,TR_PWM_SLOP_REAR,TR_PWM_OFFSET_REAR,R2_Rear,TR_AccuENC_RATIO_REAR
DRW461810131,20181115,143251,20181115143251,1.355958,-41.498125,0.999991,9.07606,1.372201,-43.976116999999995,0.9999979999999999,9.176992
DRW461810141,20181115,144848,20181115144848,1.364975,-39.474946,0.999999,9.076345,1.390587,-41.203696,0.9999979999999999,9.177479
DRW461810151,20181115,151243,20181115151243,1.347217,-37.650969,1.000000,9.075472999999999,1.364767,-40.517587,0.999986,9.174375999999999
DRW461810171,20181115,154104,20181115154104,1.353818,-39.022348,0.999989,9.076500999999999,1.373017,-40.838146,0.999984,9.178344000000001
DRW461810161,20181115,155456,20181115155456,1.361958,-33.454631,0.999989,9.076249,1.3763459999999998,-42.859582,0.9999969999999999,9.178686
DRW461810191,20181115,161740,20181115161740,1.376881,-38.305332,0.999996,9.075648,1.370848,-42.919769,0.99997,9.177883999999999
DRW461810201,20181115,163353,20181115163353,1.368088,-36.423366,1.000000,9.075991,1.36599,-41.76998,0.999992,9.177296
DRW461810181,20181115,165456,20181115165456,1.387794,-38.869355,0.999996,9.076492,1.392218,-40.206284000000004,0.999999,9.180005
DRW461810211,20181115,174906,20181115174906,1.354735,-27.897264,0.999999,9.076041,1.370526,-42.459972,0.9999959999999999,9.178921
DRW461810221,20181115,180419,20181115180419,1.360091,-43.110099,1.000000,9.076533,1.395901,-39.790275,0.9999959999999999,9.180093
DRW461810231,20181115,182102,20181115182102,1.361494,-41.432424,0.999998,9.07514,1.368819,-42.840424,0.9999889999999999,9.176349
DRW461810241,20181115,183704,20181115183704,1.340222,-42.774260,0.999975,9.076426,1.360121,-43.594559999999994,0.999999,9.17485
DRW461810451,20181116,71718,20181116071718,1.345475,-40.094235,0.999989,9.077136,1.364274,-39.897997,0.999992,9.180006
DRW461810461,20181116,75631,20181116075631,1.372906,-37.609037,0.999999,9.075726,1.384354,-43.571451,0.999977,9.176504
DRW461810421,20181116,81229,20181116081229,1.345282,-39.400314,0.999981,9.075349000000001,1.3704889999999998,-42.060906,0.999983,9.175025
DRW461810471,20181116,83434,20181116083434,1.369100,-36.645800,1.000000,9.076108999999999,1.379402,-41.348804,0.999994,9.178202
DRW461810441,20181116,90508,20181116090508,1.363186,-42.477089,1.000000,9.077126,1.371426,-42.535466,0.999941,9.180900999999999
DRW461810481,20181116,94605,20181116094605,1.367759,-38.876812,0.999999,9.076357000000002,1.369882,-42.259686,0.999999,9.178721000000001
DRW461810491,20181116,100718,20181116100718,1.373682,-41.988681,0.999988,9.076428,1.367911,-43.106889,1.0,9.177246
DRW461810501,20181116,102811,20181116102811,1.366257,-41.435656,0.999997,9.075393,1.365699,-40.699436,0.9999709999999999,9.176973
DRW461810521,20181116,110753,20181116110753,1.341972,-47.264965,0.999984,9.077097,1.374944,-46.200519,0.999993,9.181835000000001
DRW461810511,20181116,111117,20181116111117,1.363201,-34.506911,0.999980,9.076339,1.3753520000000001,-43.696261,0.999999,9.178192999999998
DRW461810531,20181116,120315,20181116120315,1.369581,-47.116374,1.000000,9.076518,1.359712,-46.016618,0.999999,9.178068
DRW461810541,20181116,131333,20181116131333,1.360109,-38.076512,1.000000,9.074607,1.373189,-40.457808,0.999991,9.173992
DRW461810431,20181116,134103,20181116134103,1.347556,-40.922904,0.999991,9.07579,1.392515,-37.87225,0.9999959999999999,9.176745
DRW411810011,20181116,151959,20181116151959,1.350621,-36.179521,0.999987,9.074862,1.3730280000000001,-37.873531,0.9999979999999999,9.173406
DRW411810051,20181116,163631,20181116163631,1.356629,-43.461701,0.999992,9.074506,1.371232,-36.116615,0.9999979999999999,9.174307
DRW411810091,20181116,165157,20181116165157,1.349997,-41.006828,0.999994,9.075178,1.369833,-43.650762,0.9999979999999999,9.174503999999999
DRW411810081,20181116,170940,20181116170940,1.350726,-46.295624,0.999969,9.074854,1.380798,-43.76487,0.999999,9.175734
DRW441810171,20181117,91434,20181117091434,1.333543,-37.479976,0.999970,9.077048,1.383737,-42.673836,0.9999979999999999,9.181738000000001
DRW441810581,20181117,100622,20181117100622,1.353735,-43.274818,0.999991,9.077166,1.367266,-39.759563,1.0,9.180602
DRW441810801,20181117,102348,20181117102348,1.355569,-40.822570,0.999993,9.07723,1.379046,-49.687319,0.999983,9.181585
DRW441810191,20181117,104140,20181117104140,1.348549,-38.014449,0.999992,9.076919,1.373169,-40.130981,0.9999959999999999,9.180937
DRW441810201,20181117,105712,20181117105712,1.332004,-43.883553,0.999998,9.076899000000001,1.371981,-42.494512,1.0,9.181739
DRW451810021,20181117,111542,20181117111542,1.347587,-36.594728,0.999996,9.076982000000001,1.354971,-45.624990999999994,0.9999969999999999,9.181545
DRW441810521,20181117,120005,20181117120005,1.347366,-37.700989,1.000000,9.077331,1.355038,-40.815145,1.0,9.181833000000001
DRW441810141,20181117,121900,20181117121900,1.332801,-40.650638,0.999940,9.077157000000001,1.372456,-39.865078999999994,0.9999979999999999,9.182169
DRW461810611,20181117,132707,20181117132707,1.344550,-39.220172,0.999962,9.077075,1.370082,-40.59806,0.999999,9.181801
DRW441810931,20181117,134030,20181117134030,1.348266,-39.766891,0.999997,9.077173,1.361378,-51.997018,0.9999979999999999,9.182
DRW441811051,20181117,135723,20181117135723,1.328926,-32.800471,0.999982,9.077458,1.352906,-40.330523,0.9999870000000001,9.178545
DRW441810471,20181117,141345,20181117141345,1.350034,-38.373140,0.999975,9.077027000000001,1.36453,-42.871757,0.9999870000000001,9.182675999999999
DRW441810571,20181117,143049,20181117143049,1.353157,-44.694602,0.999996,9.077150999999999,1.380944,-41.984602,0.9999979999999999,9.181704
DRW441810281,20181117,145347,20181117145347,1.332527,-38.722261,0.999994,9.076779,1.380093,-45.955385,0.9999879999999999,9.181152
DRW441811031,20181117,151501,20181117151501,1.325876,-42.342955,0.999972,9.077028,1.3685379999999998,-40.012525,0.9999969999999999,9.181033
DRW431810421,20181117,162021,20181117162021,1.327155,-41.396029,1.000000,9.077059,1.3682219999999998,-44.506001,0.999991,9.181631
DRW441810121,20181117,162036,20181117162036,1.342386,-31.730465,1.000000,9.075708,1.348511,-42.570904999999996,0.9999969999999999,9.176876
DRW431810651,20181117,165244,20181117165244,1.336927,-35.258950,1.000000,9.077095,1.366639,-45.932472,0.9999819999999999,9.181069
DRW451810061,20181119,74823,20181119074823,1.339745,-38.628030,0.999978,9.077069,1.356255,-40.773278000000005,1.0,9.180843
DRW451810181,20181119,75907,20181119075907,1.350712,-48.014355,0.999997,9.074613000000001,1.370744,-42.665451000000004,1.0,9.173256
DRW451810111,20181119,81739,20181119081739,1.337891,-43.255521,0.999998,9.075368,1.35818,-43.338559000000004,0.999999,9.175808
DRW461810371,20181119,84436,20181119084436,1.352932,-41.077033,0.999946,9.074411999999999,1.366056,-44.983885,0.999994,9.175680999999999
DRW441810381,20181119,84817,20181119084817,1.335288,-41.544220,0.999995,9.076686,1.361335,-40.770291,1.0,9.181072
DRW471700101,20181119,91552,20181119091552,1.348043,-42.010418,0.999996,9.075602,1.3627879999999999,-35.795282,0.999993,9.174864999999999
DRW401810051,20181119,95417,20181119095417,1.363658,-40.349688,0.999968,9.074821,1.366301,-41.661507,0.999994,9.174638
DRW411810021,20181119,101518,20181119101518,1.347121,-47.071707,0.999995,9.075019000000001,1.3650639999999998,-34.959603,1.0,9.17526
DRW411810101,20181119,112347,20181119112347,1.354697,-45.972225,0.999978,9.074832,1.363898,-42.458357,1.0,9.173893
DRW401810081,20181119,113916,20181119113916,1.335980,-39.476195,0.999981,9.074514,1.353858,-38.417464,0.9999979999999999,9.174335000000001
DRW391810841,20181119,115759,20181119115759,1.357293,-36.442564,0.999988,9.076756,1.373205,-40.635011,0.999992,9.1805
DRW391810911,20181119,131543,20181119131543,1.335223,-38.883263,0.999963,9.077048,1.40106,-42.25512,0.9999819999999999,9.18158
DRW391810921,20181119,133045,20181119133045,1.326204,-38.834531,0.999993,9.07705,1.371385,-41.753485999999995,0.999994,9.181884
DRW401810041,20181119,134613,20181119134613,1.356820,-40.023848,0.999999,9.076953999999999,1.367393,-41.948301,0.9999969999999999,9.181006
DRW401810031,20181119,140314,20181119140314,1.362754,-40.740524,0.999996,9.078133,1.3785530000000001,-46.359825,1.0,9.182782000000001
DRW411810061,20181119,142229,20181119142229,1.332610,-41.684778,0.999958,9.07479,1.371788,-36.188068,0.9999879999999999,9.174299000000001
DRW391810891,20181119,143901,20181119143901,1.323058,-39.373979,0.999992,9.077334,1.3744399999999999,-45.202979,1.0,9.181855
DRW411810071,20181119,150052,20181119150052,1.343677,-41.036644,0.999999,9.075172,1.382714,-47.112455,1.0,9.174595
DRW401810071,20181119,151600,20181119151600,1.326805,-39.534426,0.999978,9.074762,1.365233,-42.237194,0.9999979999999999,9.174695
DRW411810121,20181119,153020,20181119153020,1.373875,-37.882137,0.999972,9.075014999999999,1.372089,-43.240807000000004,1.0,9.175517999999999
DRW411810221,20181119,154724,20181119154724,1.347831,-38.801213,0.999993,9.077088999999999,1.3730959999999999,-41.039452000000004,0.999991,9.181265
DRW411810141,20181119,160104,20181119160104,1.345795,-37.288033,0.999998,9.077152,1.3623040000000002,-43.629855,0.999993,9.181585
DRW411810131,20181119,161745,20181119161745,1.350383,-37.123157,0.999998,9.0772,1.383542,-42.356505,0.9999979999999999,9.181897
DRW411810041,20181119,163413,20181119163413,1.350074,-43.867451,1.000000,9.074955000000001,1.367574,-38.648509000000004,0.9999809999999999,9.17511
DRW411810031,20181119,165057,20181119165057,1.320308,-46.278364,0.999976,9.077166,1.363995,-33.419742,0.9999969999999999,9.181845
DRW411810111,20181119,170739,20181119170739,1.336730,-37.809402,0.999987,9.074778,1.36658,-39.065389,0.999999,9.174712
DRW391810931,20181121,85037,20181121085037,1.363017,-34.759410,0.999998,9.076205999999999,1.378311,-41.118532,0.9999959999999999,9.177399000000001
DRW391810851,20181121,91222,20181121091222,1.352466,-55.841128,0.999998,9.075736000000001,1.368809,-37.127302,0.999993,9.178618
DRW431810391,20181121,102628,20181121102628,1.353637,-34.173323,0.999998,9.075758,1.3513629999999999,-37.039404,0.999999,9.176530999999999
DRW441810161,20181121,112614,20181121112614,1.352596,-35.033902,0.999999,9.076106,1.3624120000000002,-42.575638,0.999994,9.178898
DRW441810131,20181121,115102,20181121115102,1.331579,-44.259701,0.999978,9.075898,1.3391790000000001,-39.940672,0.999991,9.178727
DRW441810181,20181121,134241,20181121134241,1.360616,-39.127504,1.000000,9.075736000000001,1.378303,-41.215126,0.9999959999999999,9.177189
DRW431810411,20181121,140919,20181121140919,1.336407,-41.695796,1.000000,9.076117,1.369002,-44.309375,0.999999,9.175891
DRW431810641,20181121,143143,20181121143143,1.348487,-37.869094,0.999999,9.076042,1.367122,-42.874868,1.0,9.173978
DRW461810041,20181122,83849,20181122083849,1.356723,-40.766948,0.999991,9.075644,1.362976,-42.086172999999995,0.999985,9.178591
DRW471810021,20181122,90112,20181122090112,1.361643,-39.163682,0.999997,9.075525,1.3640510000000001,-40.190053999999996,0.999991,9.176574
DRW471810041,20181122,101029,20181122101029,1.370759,-45.573336,0.999998,9.076357000000002,1.352333,-40.796321,0.9999969999999999,9.17859
DRW471810051,20181122,103946,20181122103946,1.328496,-51.347018,0.999992,9.075897,1.380549,-45.152875,0.999999,9.179058
DRW471810061,20181122,110654,20181122110654,1.338056,-39.436540,0.999994,9.075952000000001,1.366829,-41.550834,0.9999969999999999,9.177388
DRW471810071,20181122,112955,20181122112955,1.353698,-49.173005,0.999943,9.075542,1.368954,-42.412572999999995,1.0,9.178258999999999
DRW471810011,20181122,115117,20181122115117,1.368779,-46.782189,0.999999,9.075799,1.376303,-39.103584999999995,0.9999969999999999,9.17811
DRW461810091,20181122,121237,20181122121237,1.330495,-47.427489,0.999993,9.076748,1.364055,-41.805095,0.999992,9.179136999999999
DRW471810031,20181122,131638,20181122131638,1.360409,-41.340290,0.999997,9.076089,1.3567559999999999,-39.581235,0.999999,9.176361
DRW471810081,20181122,133822,20181122133822,1.369593,-42.047229,0.999992,9.076344,1.373659,-44.800733,0.9999959999999999,9.176283
DRW471810091,20181122,140130,20181122140130,1.364665,-40.613252,0.999988,9.076095,1.370488,-41.995076,0.9999950000000001,9.179134
DRW471810101,20181122,141927,20181122141927,1.372341,-40.591181,1.000000,9.075819000000001,1.383305,-41.22748,0.999999,9.177522999999999
DRW471810121,20181122,144432,20181122144432,1.359635,-40.461620,1.000000,9.076113000000001,1.377189,-41.750411,0.999967,9.177166999999999
DRW471810131,20181122,150520,20181122150520,1.380604,-42.579756,0.999996,9.075575,1.376818,-43.694249,1.0,9.17923
DRW471810151,20181122,155036,20181122155036,1.358664,-35.822696,0.999998,9.07532,1.380312,-41.704987,0.999992,9.178573
DRW471810161,20181122,161044,20181122161044,1.344744,-39.330143,0.999998,9.07638,1.346316,-44.326177,0.9999969999999999,9.177783999999999
DRW471810171,20181122,163355,20181122163355,1.349424,-39.918135,0.999975,9.076284,1.36422,-42.412724,0.9999879999999999,9.178192
DRW471810111,20181122,165835,20181122165835,1.365255,-44.734637,1.000000,9.076326,1.383807,-44.250734,0.999993,9.177189
DRW471810181,20181122,175333,20181122175333,1.363804,-36.055149,1.000000,9.076456,1.3806040000000002,-42.468059999999994,1.0,9.178158999999999
DRW471810141,20181122,181152,20181122181152,1.374000,-35.317855,0.999971,9.076021,1.377704,-40.525008,0.999992,9.1791
DRW471810191,20181122,183006,20181122183006,1.357386,-37.390882,1.000000,9.076630999999999,1.3674870000000001,-42.634939,0.999993,9.177451
DRW471810201,20181122,185114,20181122185114,1.367587,-34.562484,1.000000,9.076425,1.37995,-41.773984999999996,0.9999959999999999,9.18023
DRW471810221,20181123,80946,20181123080946,1.385699,-41.596180,0.999994,9.075757000000001,1.381701,-42.741446,0.999999,9.178049
DRW471810241,20181123,82753,20181123082753,1.368981,-42.151506,1.000000,9.076313,1.377946,-42.719404,0.999999,9.176578
DRW471810251,20181123,84557,20181123084557,1.391609,-47.037172,0.999986,9.074518,1.389369,-43.026526000000004,0.9999979999999999,9.177795
DRW471810231,20181123,85236,20181123085236,1.372123,-38.350528,0.999998,9.077192,1.374287,-43.082577,0.999994,9.181691
DRW471810261,20181123,90616,20181123090616,1.344682,-47.537484,0.999806,9.051483000000001,1.385186,-43.427333000000004,0.9999950000000001,9.1799
DRW471810211,20181123,95131,20181123095131,1.375677,-45.350564,1.000000,9.076471000000002,1.373097,-42.972417,0.99998,9.177062
DRW471810271,20181123,100007,20181123100007,1.352987,-38.638646,0.999998,9.077083,1.378226,-48.849292999999996,1.0,9.181703
DRW471810291,20181123,102129,20181123102129,1.362437,-36.048876,1.000000,9.076450999999999,1.3876709999999999,-40.695316999999996,1.0,9.179985
DRW471810301,20181123,103849,20181123103849,1.370497,-37.224518,0.999943,9.076042,1.39668,-40.819983,0.999992,9.181532
DRW471810311,20181123,105747,20181123105747,1.375496,-37.889633,1.000000,9.076071,1.3749200000000001,-41.716588,0.9999979999999999,9.178303999999999
DRW471810321,20181123,112219,20181123112219,1.367549,-40.219050,0.999994,9.077109,1.37461,-42.693958,0.9999979999999999,9.181622
DRW471810331,20181123,113254,20181123113254,1.378687,-37.437627,1.000000,9.075308,1.382737,-44.809118,0.9999979999999999,9.178614
DRW471810341,20181123,115708,20181123115708,1.378650,-39.909575,1.000000,9.075683,1.398104,-47.250836,0.9999959999999999,9.178189999999999
DRW471810351,20181123,121344,20181123121344,1.364014,-46.834419,1.000000,9.077042,1.376496,-44.141501,0.999999,9.181742999999999
DRW471810361,20181123,132513,20181123132513,1.347999,-37.535537,0.999999,9.074943,1.361924,-45.014873,0.9999969999999999,9.175525
DRW471810381,20181123,134925,20181123134925,1.331174,-40.566196,0.999996,9.075457,1.356101,-45.64828,1.0,9.178947
DRW471810391,20181123,142145,20181123142145,1.343395,-39.987849,0.999976,9.075891,1.367163,-44.490463,0.999999,9.178075
DRW471810281,20181123,150423,20181123150423,1.370226,-42.115948,0.999981,9.077149,1.394674,-46.604609,0.9999879999999999,9.179431
DRW471810411,20181123,153556,20181123153556,1.340907,-50.256495,0.999998,9.076221,1.367773,-41.374784000000005,0.999999,9.180631
DRW471810421,20181123,155304,20181123155304,1.355696,-37.179553,0.999999,9.075600999999999,1.3669870000000002,-43.543368,0.999999,9.176282
DRW471810441,20181123,164224,20181123164224,1.353580,-38.112464,0.999995,9.076835,1.3719379999999999,-39.797694,0.9999959999999999,9.181293
DRW471810471,20181123,181512,20181123181512,1.364434,-50.744566,0.999986,9.077216,1.381242,-45.37781,0.999999,9.181865
DRW471810491,20181123,185753,20181123185753,1.366338,-48.938686,0.999998,9.075903,1.375825,-39.327985,0.9999979999999999,9.17533
DRW471810431,20181123,190317,20181123190317,1.344396,-50.099631,0.999999,9.077114,1.3718620000000001,-46.275362,0.9999959999999999,9.181822
DRW471810501,20181123,191703,20181123191703,1.354875,-47.561821,1.000000,9.075529,1.374596,-43.609308,0.9999979999999999,9.178657000000001
DRW471810461,20181123,200238,20181123200238,1.350598,-42.778581,0.999999,9.076989999999999,1.3781219999999998,-41.943509999999996,0.999994,9.179796000000001
DRW471810401,20181123,201656,20181123201656,1.360257,-40.518577,0.999996,9.076992,1.361685,-40.764468,0.9999979999999999,9.180869
DRW471810521,20181124,82959,20181124082959,1.371995,-54.697677,0.999998,9.07616,1.377458,-45.5778,0.999993,9.179024
DRW471810371,20181124,83712,20181124083712,1.345873,-42.634011,1.000000,9.077159,1.374535,-40.457306,0.999992,9.181392
DRW471810511,20181124,85651,20181124085651,1.351041,-45.107269,0.999993,9.075358999999999,1.376331,-43.153959,1.0,9.177347
DRW471810451,20181124,90024,20181124090024,1.359495,-39.050596,0.999998,9.076985,1.370358,-45.915879,0.999994,9.18177
DRW471810481,20181124,92430,20181124092430,1.356108,-50.628744,0.999991,9.076858,1.365996,-42.406542,0.999992,9.181263000000001
DRW471810541,20181124,95804,20181124095804,1.358971,-38.830800,0.999936,9.075925999999999,1.369351,-42.845290000000006,0.999999,9.178172
